,year,month,day,hours,counts,hours2,Wday,Wnight,Tday,Tnight,WDFday,WDFnight,avgT,week,isFestival,dayFestival,isWork,firstWork,lastWork
631,2014,9,13,9,3685,81,3,3,6,5,1,1,5.5,6,0,0,0,0,0
632,2014,9,13,10,3215,100,3,3,6,5,1,1,5.5,6,0,0,0,0,0
633,2014,9,13,11,2628,121,3,3,6,5,1,1,5.5,6,0,0,0,0,0
634,2014,9,13,12,2418,144,3,3,6,5,1,1,5.5,6,0,0,0,0,0
635,2014,9,13,13,2451,169,3,3,6,5,1,1,5.5,6,0,0,0,0,0
636,2014,9,13,14,2423,196,3,3,6,5,1,1,5.5,6,0,0,0,0,0
637,2014,9,13,15,2635,225,3,3,6,5,1,1,5.5,6,0,0,0,0,0
638,2014,9,13,16,2622,256,3,3,6,5,1,1,5.5,6,0,0,0,0,0
639,2014,9,13,17,3416,289,3,3,6,5,1,1,5.5,6,0,0,0,0,0
640,2014,9,13,18,3004,324,3,3,6,5,1,1,5.5,6,0,0,0,0,0
641,2014,9,13,19,2459,361,3,3,6,5,1,1,5.5,6,0,0,0,0,0
642,2014,9,13,20,2062,400,3,3,6,5,1,1,5.5,6,0,0,0,0,0
643,2014,9,13,21,2133,441,3,3,6,5,1,1,5.5,6,0,0,0,0,0
644,2014,9,14,6,1248,36,1,2,7,5,1,1,6.0,7,0,0,0,0,0
645,2014,9,14,7,2657,49,1,2,7,5,1,1,6.0,7,0,0,0,0,0
646,2014,9,14,8,3515,64,1,2,7,5,1,1,6.0,7,0,0,0,0,0
647,2014,9,14,9,3520,81,1,2,7,5,1,1,6.0,7,0,0,0,0,0
648,2014,9,14,10,3204,100,1,2,7,5,1,1,6.0,7,0,0,0,0,0
649,2014,9,14,11,2710,121,1,2,7,5,1,1,6.0,7,0,0,0,0,0
650,2014,9,14,12,2454,144,1,2,7,5,1,1,6.0,7,0,0,0,0,0
651,2014,9,14,13,2713,169,1,2,7,5,1,1,6.0,7,0,0,0,0,0
652,2014,9,14,14,2847,196,1,2,7,5,1,1,6.0,7,0,0,0,0,0
653,2014,9,14,15,2708,225,1,2,7,5,1,1,6.0,7,0,0,0,0,0
654,2014,9,14,16,2570,256,1,2,7,5,1,1,6.0,7,0,0,0,0,0
655,2014,9,14,17,2956,289,1,2,7,5,1,1,6.0,7,0,0,0,0,0
656,2014,9,14,18,2726,324,1,2,7,5,1,1,6.0,7,0,0,0,0,0
657,2014,9,14,19,2374,361,1,2,7,5,1,1,6.0,7,0,0,0,0,0
658,2014,9,14,20,2264,400,1,2,7,5,1,1,6.0,7,0,0,0,0,0
659,2014,9,14,21,1631,441,1,2,7,5,1,1,6.0,7,0,0,0,0,0
660,2014,9,15,6,2640,36,2,4,7,5,3,2,6.0,1,0,0,1,1,5
661,2014,9,15,7,5302,49,2,4,7,5,3,2,6.0,1,0,0,1,1,5
662,2014,9,15,8,6105,64,2,4,7,5,3,2,6.0,1,0,0,1,1,5
663,2014,9,15,9,4173,81,2,4,7,5,3,2,6.0,1,0,0,1,1,5
664,2014,9,15,10,2853,100,2,4,7,5,3,2,6.0,1,0,0,1,1,5
665,2014,9,15,11,2558,121,2,4,7,5,3,2,6.0,1,0,0,1,1,5
666,2014,9,15,12,1772,144,2,4,7,5,3,2,6.0,1,0,0,1,1,5
667,2014,9,15,13,2149,169,2,4,7,5,3,2,6.0,1,0,0,1,1,5
668,2014,9,15,14,2024,196,2,4,7,5,3,2,6.0,1,0,0,1,1,5
669,2014,9,15,15,2248,225,2,4,7,5,3,2,6.0,1,0,0,1,1,5
670,2014,9,15,16,3117,256,2,4,7,5,3,2,6.0,1,0,0,1,1,5
671,2014,9,15,17,4365,289,2,4,7,5,3,2,6.0,1,0,0,1,1,5
672,2014,9,15,18,3943,324,2,4,7,5,3,2,6.0,1,0,0,1,1,5
673,2014,9,15,19,2270,361,2,4,7,5,3,2,6.0,1,0,0,1,1,5
674,2014,9,15,20,1638,400,2,4,7,5,3,2,6.0,1,0,0,1,1,5
675,2014,9,15,21,1371,441,2,4,7,5,3,2,6.0,1,0,0,1,1,5
676,2014,9,16,6,1765,36,4,3,6,5,2,2,5.5,2,0,0,1,2,4
677,2014,9,16,7,5264,49,4,3,6,5,2,2,5.5,2,0,0,1,2,4
678,2014,9,16,8,5581,64,4,3,6,5,2,2,5.5,2,0,0,1,2,4
679,2014,9,16,9,3083,81,4,3,6,5,2,2,5.5,2,0,0,1,2,4
680,2014,9,16,10,2256,100,4,3,6,5,2,2,5.5,2,0,0,1,2,4
681,2014,9,16,11,1744,121,4,3,6,5,2,2,5.5,2,0,0,1,2,4
682,2014,9,16,12,1473,144,4,3,6,5,2,2,5.5,2,0,0,1,2,4
683,2014,9,16,13,1745,169,4,3,6,5,2,2,5.5,2,0,0,1,2,4
684,2014,9,16,14,1728,196,4,3,6,5,2,2,5.5,2,0,0,1,2,4
685,2014,9,16,15,1936,225,4,3,6,5,2,2,5.5,2,0,0,1,2,4
686,2014,9,16,16,2726,256,4,3,6,5,2,2,5.5,2,0,0,1,2,4
687,2014,9,16,17,3999,289,4,3,6,5,2,2,5.5,2,0,0,1,2,4
688,2014,9,16,18,4094,324,4,3,6,5,2,2,5.5,2,0,0,1,2,4
689,2014,9,16,19,2278,361,4,3,6,5,2,2,5.5,2,0,0,1,2,4
690,2014,9,16,20,1509,400,4,3,6,5,2,2,5.5,2,0,0,1,2,4
691,2014,9,16,21,1500,441,4,3,6,5,2,2,5.5,2,0,0,1,2,4
692,2014,9,17,6,1935,36,3,3,6,5,1,1,5.5,3,0,0,1,3,3
693,2014,9,17,7,4867,49,3,3,6,5,1,1,5.5,3,0,0,1,3,3
694,2014,9,17,8,5605,64,3,3,6,5,1,1,5.5,3,0,0,1,3,3
695,2014,9,17,9,3621,81,3,3,6,5,1,1,5.5,3,0,0,1,3,3
696,2014,9,17,10,2615,100,3,3,6,5,1,1,5.5,3,0,0,1,3,3
697,2014,9,17,11,1986,121,3,3,6,5,1,1,5.5,3,0,0,1,3,3
698,2014,9,17,12,1524,144,3,3,6,5,1,1,5.5,3,0,0,1,3,3
699,2014,9,17,13,1905,169,3,3,6,5,1,1,5.5,3,0,0,1,3,3
700,2014,9,17,14,1963,196,3,3,6,5,1,1,5.5,3,0,0,1,3,3
701,2014,9,17,15,2425,225,3,3,6,5,1,1,5.5,3,0,0,1,3,3
702,2014,9,17,16,3059,256,3,3,6,5,1,1,5.5,3,0,0,1,3,3
703,2014,9,17,17,3589,289,3,3,6,5,1,1,5.5,3,0,0,1,3,3
704,2014,9,17,18,3991,324,3,3,6,5,1,1,5.5,3,0,0,1,3,3
705,2014,9,17,19,2293,361,3,3,6,5,1,1,5.5,3,0,0,1,3,3
706,2014,9,17,20,1788,400,3,3,6,5,1,1,5.5,3,0,0,1,3,3
707,2014,9,17,21,1584,441,3,3,6,5,1,1,5.5,3,0,0,1,3,3
708,2014,9,18,6,2362,36,2,2,6,5,1,1,5.5,4,0,0,1,4,2
709,2014,9,18,7,4522,49,2,2,6,5,1,1,5.5,4,0,0,1,4,2
710,2014,9,18,8,5076,64,2,2,6,5,1,1,5.5,4,0,0,1,4,2
711,2014,9,18,9,3527,81,2,2,6,5,1,1,5.5,4,0,0,1,4,2
712,2014,9,18,10,2464,100,2,2,6,5,1,1,5.5,4,0,0,1,4,2
713,2014,9,18,11,2163,121,2,2,6,5,1,1,5.5,4,0,0,1,4,2
714,2014,9,18,12,1601,144,2,2,6,5,1,1,5.5,4,0,0,1,4,2
715,2014,9,18,13,2157,169,2,2,6,5,1,1,5.5,4,0,0,1,4,2
716,2014,9,18,14,2209,196,2,2,6,5,1,1,5.5,4,0,0,1,4,2
717,2014,9,18,15,2445,225,2,2,6,5,1,1,5.5,4,0,0,1,4,2
718,2014,9,18,16,2940,256,2,2,6,5,1,1,5.5,4,0,0,1,4,2
719,2014,9,18,17,4017,289,2,2,6,5,1,1,5.5,4,0,0,1,4,2
720,2014,9,18,18,3902,324,2,2,6,5,1,1,5.5,4,0,0,1,4,2
721,2014,9,18,19,2173,361,2,2,6,5,1,1,5.5,4,0,0,1,4,2
722,2014,9,18,20,1463,400,2,2,6,5,1,1,5.5,4,0,0,1,4,2
723,2014,9,18,21,1693,441,2,2,6,5,1,1,5.5,4,0,0,1,4,2
724,2014,9,19,6,2344,36,2,2,7,5,1,1,6.0,5,0,0,1,5,1
725,2014,9,19,7,4500,49,2,2,7,5,1,1,6.0,5,0,0,1,5,1
726,2014,9,19,8,5250,64,2,2,7,5,1,1,6.0,5,0,0,1,5,1
727,2014,9,19,9,3489,81,2,2,7,5,1,1,6.0,5,0,0,1,5,1
728,2014,9,19,10,2949,100,2,2,7,5,1,1,6.0,5,0,0,1,5,1
729,2014,9,19,11,2067,121,2,2,7,5,1,1,6.0,5,0,0,1,5,1
730,2014,9,19,12,1823,144,2,2,7,5,1,1,6.0,5,0,0,1,5,1
731,2014,9,19,13,1990,169,2,2,7,5,1,1,6.0,5,0,0,1,5,1
732,2014,9,19,14,1942,196,2,2,7,5,1,1,6.0,5,0,0,1,5,1
733,2014,9,19,15,2257,225,2,2,7,5,1,1,6.0,5,0,0,1,5,1
734,2014,9,19,16,3053,256,2,2,7,5,1,1,6.0,5,0,0,1,5,1
735,2014,9,19,17,4124,289,2,2,7,5,1,1,6.0,5,0,0,1,5,1
736,2014,9,19,18,4029,324,2,2,7,5,1,1,6.0,5,0,0,1,5,1
737,2014,9,19,19,2631,361,2,2,7,5,1,1,6.0,5,0,0,1,5,1
738,2014,9,19,20,1874,400,2,2,7,5,1,1,6.0,5,0,0,1,5,1
739,2014,9,19,21,2153,441,2,2,7,5,1,1,6.0,5,0,0,1,5,1
740,2014,9,20,6,1169,36,2,1,6,4,3,3,5.0,6,0,0,0,0,0
741,2014,9,20,7,3074,49,2,1,6,4,3,3,5.0,6,0,0,0,0,0
742,2014,9,20,8,4504,64,2,1,6,4,3,3,5.0,6,0,0,0,0,0
743,2014,9,20,9,3966,81,2,1,6,4,3,3,5.0,6,0,0,0,0,0
744,2014,9,20,10,3194,100,2,1,6,4,3,3,5.0,6,0,0,0,0,0
745,2014,9,20,11,2872,121,2,1,6,4,3,3,5.0,6,0,0,0,0,0
746,2014,9,20,12,2584,144,2,1,6,4,3,3,5.0,6,0,0,0,0,0
747,2014,9,20,13,2818,169,2,1,6,4,3,3,5.0,6,0,0,0,0,0
748,2014,9,20,14,2368,196,2,1,6,4,3,3,5.0,6,0,0,0,0,0
749,2014,9,20,15,2685,225,2,1,6,4,3,3,5.0,6,0,0,0,0,0
750,2014,9,20,16,2730,256,2,1,6,4,3,3,5.0,6,0,0,0,0,0
751,2014,9,20,17,3177,289,2,1,6,4,3,3,5.0,6,0,0,0,0,0
752,2014,9,20,18,2945,324,2,1,6,4,3,3,5.0,6,0,0,0,0,0
753,2014,9,20,19,2337,361,2,1,6,4,3,3,5.0,6,0,0,0,0,0
754,2014,9,20,20,1814,400,2,1,6,4,3,3,5.0,6,0,0,0,0,0
755,2014,9,20,21,1874,441,2,1,6,4,3,3,5.0,6,0,0,0,0,0
756,2014,9,21,6,859,36,2,2,6,5,3,1,5.5,7,0,0,0,0,0
757,2014,9,21,7,2301,49,2,2,6,5,3,1,5.5,7,0,0,0,0,0
758,2014,9,21,8,3240,64,2,2,6,5,3,1,5.5,7,0,0,0,0,0
759,2014,9,21,9,3513,81,2,2,6,5,3,1,5.5,7,0,0,0,0,0
760,2014,9,21,10,3181,100,2,2,6,5,3,1,5.5,7,0,0,0,0,0
761,2014,9,21,11,2531,121,2,2,6,5,3,1,5.5,7,0,0,0,0,0
762,2014,9,21,12,2329,144,2,2,6,5,3,1,5.5,7,0,0,0,0,0
763,2014,9,21,13,2617,169,2,2,6,5,3,1,5.5,7,0,0,0,0,0
764,2014,9,21,14,2845,196,2,2,6,5,3,1,5.5,7,0,0,0,0,0
765,2014,9,21,15,2529,225,2,2,6,5,3,1,5.5,7,0,0,0,0,0
766,2014,9,21,16,2789,256,2,2,6,5,3,1,5.5,7,0,0,0,0,0
767,2014,9,21,17,2918,289,2,2,6,5,3,1,5.5,7,0,0,0,0,0
768,2014,9,21,18,2638,324,2,2,6,5,3,1,5.5,7,0,0,0,0,0
769,2014,9,21,19,2094,361,2,2,6,5,3,1,5.5,7,0,0,0,0,0
770,2014,9,21,20,2041,400,2,2,6,5,3,1,5.5,7,0,0,0,0,0
771,2014,9,21,21,1680,441,2,2,6,5,3,1,5.5,7,0,0,0,0,0
772,2014,9,22,6,2149,36,2,2,6,4,1,1,5.0,1,0,0,1,1,5
773,2014,9,22,7,5243,49,2,2,6,4,1,1,5.0,1,0,0,1,1,5
774,2014,9,22,8,5541,64,2,2,6,4,1,1,5.0,1,0,0,1,1,5
775,2014,9,22,9,3708,81,2,2,6,4,1,1,5.0,1,0,0,1,1,5
776,2014,9,22,10,3046,100,2,2,6,4,1,1,5.0,1,0,0,1,1,5
777,2014,9,22,11,2316,121,2,2,6,4,1,1,5.0,1,0,0,1,1,5
778,2014,9,22,12,1881,144,2,2,6,4,1,1,5.0,1,0,0,1,1,5
779,2014,9,22,13,2003,169,2,2,6,4,1,1,5.0,1,0,0,1,1,5
780,2014,9,22,14,2384,196,2,2,6,4,1,1,5.0,1,0,0,1,1,5
781,2014,9,22,15,2416,225,2,2,6,4,1,1,5.0,1,0,0,1,1,5
782,2014,9,22,16,3091,256,2,2,6,4,1,1,5.0,1,0,0,1,1,5
783,2014,9,22,17,3821,289,2,2,6,4,1,1,5.0,1,0,0,1,1,5
784,2014,9,22,18,4080,324,2,2,6,4,1,1,5.0,1,0,0,1,1,5
785,2014,9,22,19,2320,361,2,2,6,4,1,1,5.0,1,0,0,1,1,5
786,2014,9,22,20,1473,400,2,2,6,4,1,1,5.0,1,0,0,1,1,5
787,2014,9,22,21,1535,441,2,2,6,4,1,1,5.0,1,0,0,1,1,5
788,2014,9,23,6,2176,36,1,1,6,4,1,1,5.0,2,0,0,1,2,4
789,2014,9,23,7,5277,49,1,1,6,4,1,1,5.0,2,0,0,1,2,4
790,2014,9,23,8,5627,64,1,1,6,4,1,1,5.0,2,0,0,1,2,4
791,2014,9,23,9,3842,81,1,1,6,4,1,1,5.0,2,0,0,1,2,4
792,2014,9,23,10,3043,100,1,1,6,4,1,1,5.0,2,0,0,1,2,4
793,2014,9,23,11,2392,121,1,1,6,4,1,1,5.0,2,0,0,1,2,4
794,2014,9,23,12,1753,144,1,1,6,4,1,1,5.0,2,0,0,1,2,4
795,2014,9,23,13,2094,169,1,1,6,4,1,1,5.0,2,0,0,1,2,4
796,2014,9,23,14,2201,196,1,1,6,4,1,1,5.0,2,0,0,1,2,4
797,2014,9,23,15,2618,225,1,1,6,4,1,1,5.0,2,0,0,1,2,4
798,2014,9,23,16,2933,256,1,1,6,4,1,1,5.0,2,0,0,1,2,4
799,2014,9,23,17,4101,289,1,1,6,4,1,1,5.0,2,0,0,1,2,4
800,2014,9,23,18,4387,324,1,1,6,4,1,1,5.0,2,0,0,1,2,4
801,2014,9,23,19,2595,361,1,1,6,4,1,1,5.0,2,0,0,1,2,4
802,2014,9,23,20,1665,400,1,1,6,4,1,1,5.0,2,0,0,1,2,4
803,2014,9,23,21,1668,441,1,1,6,4,1,1,5.0,2,0,0,1,2,4
804,2014,9,24,6,2241,36,1,1,6,4,1,1,5.0,3,0,0,1,3,3
805,2014,9,24,7,4886,49,1,1,6,4,1,1,5.0,3,0,0,1,3,3
806,2014,9,24,8,5592,64,1,1,6,4,1,1,5.0,3,0,0,1,3,3
807,2014,9,24,9,3709,81,1,1,6,4,1,1,5.0,3,0,0,1,3,3
808,2014,9,24,10,2935,100,1,1,6,4,1,1,5.0,3,0,0,1,3,3
809,2014,9,24,11,2207,121,1,1,6,4,1,1,5.0,3,0,0,1,3,3
810,2014,9,24,12,1815,144,1,1,6,4,1,1,5.0,3,0,0,1,3,3
811,2014,9,24,13,2137,169,1,1,6,4,1,1,5.0,3,0,0,1,3,3
812,2014,9,24,14,2156,196,1,1,6,4,1,1,5.0,3,0,0,1,3,3
813,2014,9,24,15,2527,225,1,1,6,4,1,1,5.0,3,0,0,1,3,3
814,2014,9,24,16,2699,256,1,1,6,4,1,1,5.0,3,0,0,1,3,3
815,2014,9,24,17,3740,289,1,1,6,4,1,1,5.0,3,0,0,1,3,3
816,2014,9,24,18,3898,324,1,1,6,4,1,1,5.0,3,0,0,1,3,3
817,2014,9,24,19,2206,361,1,1,6,4,1,1,5.0,3,0,0,1,3,3
818,2014,9,24,20,1648,400,1,1,6,4,1,1,5.0,3,0,0,1,3,3
819,2014,9,24,21,1677,441,1,1,6,4,1,1,5.0,3,0,0,1,3,3
820,2014,9,25,6,1954,36,1,1,6,4,1,1,5.0,4,0,0,1,4,2
821,2014,9,25,7,4784,49,1,1,6,4,1,1,5.0,4,0,0,1,4,2
822,2014,9,25,8,5110,64,1,1,6,4,1,1,5.0,4,0,0,1,4,2
823,2014,9,25,9,3716,81,1,1,6,4,1,1,5.0,4,0,0,1,4,2
824,2014,9,25,10,3105,100,1,1,6,4,1,1,5.0,4,0,0,1,4,2
825,2014,9,25,11,2062,121,1,1,6,4,1,1,5.0,4,0,0,1,4,2
826,2014,9,25,12,1692,144,1,1,6,4,1,1,5.0,4,0,0,1,4,2
827,2014,9,25,13,2098,169,1,1,6,4,1,1,5.0,4,0,0,1,4,2
828,2014,9,25,14,2121,196,1,1,6,4,1,1,5.0,4,0,0,1,4,2
829,2014,9,25,15,2473,225,1,1,6,4,1,1,5.0,4,0,0,1,4,2
830,2014,9,25,16,2969,256,1,1,6,4,1,1,5.0,4,0,0,1,4,2
831,2014,9,25,17,4056,289,1,1,6,4,1,1,5.0,4,0,0,1,4,2
832,2014,9,25,18,4157,324,1,1,6,4,1,1,5.0,4,0,0,1,4,2
833,2014,9,25,19,2354,361,1,1,6,4,1,1,5.0,4,0,0,1,4,2
834,2014,9,25,20,1854,400,1,1,6,4,1,1,5.0,4,0,0,1,4,2
835,2014,9,25,21,1501,441,1,1,6,4,1,1,5.0,4,0,0,1,4,2
836,2014,9,26,6,1847,36,1,1,6,5,1,1,5.5,5,0,0,1,5,1
837,2014,9,26,7,4282,49,1,1,6,5,1,1,5.5,5,0,0,1,5,1
838,2014,9,26,8,5009,64,1,1,6,5,1,1,5.5,5,0,0,1,5,1
839,2014,9,26,9,3443,81,1,1,6,5,1,1,5.5,5,0,0,1,5,1
840,2014,9,26,10,2748,100,1,1,6,5,1,1,5.5,5,0,0,1,5,1
841,2014,9,26,11,1945,121,1,1,6,5,1,1,5.5,5,0,0,1,5,1
842,2014,9,26,12,1682,144,1,1,6,5,1,1,5.5,5,0,0,1,5,1
843,2014,9,26,13,1914,169,1,1,6,5,1,1,5.5,5,0,0,1,5,1
844,2014,9,26,14,2145,196,1,1,6,5,1,1,5.5,5,0,0,1,5,1
845,2014,9,26,15,2418,225,1,1,6,5,1,1,5.5,5,0,0,1,5,1
846,2014,9,26,16,2590,256,1,1,6,5,1,1,5.5,5,0,0,1,5,1
847,2014,9,26,17,4138,289,1,1,6,5,1,1,5.5,5,0,0,1,5,1
848,2014,9,26,18,3814,324,1,1,6,5,1,1,5.5,5,0,0,1,5,1
849,2014,9,26,19,2303,361,1,1,6,5,1,1,5.5,5,0,0,1,5,1
850,2014,9,26,20,1842,400,1,1,6,5,1,1,5.5,5,0,0,1,5,1
851,2014,9,26,21,1579,441,1,1,6,5,1,1,5.5,5,0,0,1,5,1
852,2014,9,27,6,1071,36,2,2,6,5,1,1,5.5,6,0,0,0,0,0
853,2014,9,27,7,2767,49,2,2,6,5,1,1,5.5,6,0,0,0,0,0
854,2014,9,27,8,3953,64,2,2,6,5,1,1,5.5,6,0,0,0,0,0
855,2014,9,27,9,3496,81,2,2,6,5,1,1,5.5,6,0,0,0,0,0
856,2014,9,27,10,3067,100,2,2,6,5,1,1,5.5,6,0,0,0,0,0
857,2014,9,27,11,2472,121,2,2,6,5,1,1,5.5,6,0,0,0,0,0
858,2014,9,27,12,2398,144,2,2,6,5,1,1,5.5,6,0,0,0,0,0
859,2014,9,27,13,2414,169,2,2,6,5,1,1,5.5,6,0,0,0,0,0
860,2014,9,27,14,2297,196,2,2,6,5,1,1,5.5,6,0,0,0,0,0
861,2014,9,27,15,2122,225,2,2,6,5,1,1,5.5,6,0,0,0,0,0
862,2014,9,27,16,2162,256,2,2,6,5,1,1,5.5,6,0,0,0,0,0
863,2014,9,27,17,2719,289,2,2,6,5,1,1,5.5,6,0,0,0,0,0
864,2014,9,27,18,2550,324,2,2,6,5,1,1,5.5,6,0,0,0,0,0
865,2014,9,27,19,1773,361,2,2,6,5,1,1,5.5,6,0,0,0,0,0
866,2014,9,27,20,1659,400,2,2,6,5,1,1,5.5,6,0,0,0,0,0
867,2014,9,27,21,1487,441,2,2,6,5,1,1,5.5,6,0,0,0,0,0
868,2014,9,28,6,1707,36,1,1,6,5,1,1,5.5,7,0,0,0,0,0
869,2014,9,28,7,4591,49,1,1,6,5,1,1,5.5,7,0,0,0,0,0
870,2014,9,28,8,4658,64,1,1,6,5,1,1,5.5,7,0,0,0,0,0
871,2014,9,28,9,3204,81,1,1,6,5,1,1,5.5,7,0,0,0,0,0
872,2014,9,28,10,2845,100,1,1,6,5,1,1,5.5,7,0,0,0,0,0
873,2014,9,28,11,1881,121,1,1,6,5,1,1,5.5,7,0,0,0,0,0
874,2014,9,28,12,1676,144,1,1,6,5,1,1,5.5,7,0,0,0,0,0
875,2014,9,28,13,1755,169,1,1,6,5,1,1,5.5,7,0,0,0,0,0
876,2014,9,28,14,1924,196,1,1,6,5,1,1,5.5,7,0,0,0,0,0
877,2014,9,28,15,2132,225,1,1,6,5,1,1,5.5,7,0,0,0,0,0
878,2014,9,28,16,2697,256,1,1,6,5,1,1,5.5,7,0,0,0,0,0
879,2014,9,28,17,3594,289,1,1,6,5,1,1,5.5,7,0,0,0,0,0
880,2014,9,28,18,3900,324,1,1,6,5,1,1,5.5,7,0,0,0,0,0
881,2014,9,28,19,1835,361,1,1,6,5,1,1,5.5,7,0,0,0,0,0
882,2014,9,28,20,1420,400,1,1,6,5,1,1,5.5,7,0,0,0,0,0
883,2014,9,28,21,1581,441,1,1,6,5,1,1,5.5,7,0,0,0,0,0
884,2014,9,29,6,1695,36,1,2,7,5,1,1,6.0,1,0,0,1,1,2
885,2014,9,29,7,4418,49,1,2,7,5,1,1,6.0,1,0,0,1,1,2
886,2014,9,29,8,4980,64,1,2,7,5,1,1,6.0,1,0,0,1,1,2
887,2014,9,29,9,3518,81,1,2,7,5,1,1,6.0,1,0,0,1,1,2
888,2014,9,29,10,2646,100,1,2,7,5,1,1,6.0,1,0,0,1,1,2
889,2014,9,29,11,2016,121,1,2,7,5,1,1,6.0,1,0,0,1,1,2
890,2014,9,29,12,1554,144,1,2,7,5,1,1,6.0,1,0,0,1,1,2
891,2014,9,29,13,1808,169,1,2,7,5,1,1,6.0,1,0,0,1,1,2
892,2014,9,29,14,2013,196,1,2,7,5,1,1,6.0,1,0,0,1,1,2
893,2014,9,29,15,2200,225,1,2,7,5,1,1,6.0,1,0,0,1,1,2
894,2014,9,29,16,2669,256,1,2,7,5,1,1,6.0,1,0,0,1,1,2
895,2014,9,29,17,3662,289,1,2,7,5,1,1,6.0,1,0,0,1,1,2
896,2014,9,29,18,3907,324,1,2,7,5,1,1,6.0,1,0,0,1,1,2
897,2014,9,29,19,2136,361,1,2,7,5,1,1,6.0,1,0,0,1,1,2
898,2014,9,29,20,1375,400,1,2,7,5,1,1,6.0,1,0,0,1,1,2
899,2014,9,29,21,1331,441,1,2,7,5,1,1,6.0,1,0,0,1,1,2
900,2014,9,30,6,1805,36,2,2,6,5,1,1,5.5,2,0,0,1,2,1
901,2014,9,30,7,4013,49,2,2,6,5,1,1,5.5,2,0,0,1,2,1
902,2014,9,30,8,4356,64,2,2,6,5,1,1,5.5,2,0,0,1,2,1
903,2014,9,30,9,3569,81,2,2,6,5,1,1,5.5,2,0,0,1,2,1
904,2014,9,30,10,3017,100,2,2,6,5,1,1,5.5,2,0,0,1,2,1
905,2014,9,30,11,2103,121,2,2,6,5,1,1,5.5,2,0,0,1,2,1
906,2014,9,30,12,1885,144,2,2,6,5,1,1,5.5,2,0,0,1,2,1
907,2014,9,30,13,1927,169,2,2,6,5,1,1,5.5,2,0,0,1,2,1
908,2014,9,30,14,2093,196,2,2,6,5,1,1,5.5,2,0,0,1,2,1
909,2014,9,30,15,2307,225,2,2,6,5,1,1,5.5,2,0,0,1,2,1
910,2014,9,30,16,3062,256,2,2,6,5,1,1,5.5,2,0,0,1,2,1
911,2014,9,30,17,3855,289,2,2,6,5,1,1,5.5,2,0,0,1,2,1
912,2014,9,30,18,3707,324,2,2,6,5,1,1,5.5,2,0,0,1,2,1
913,2014,9,30,19,2375,361,2,2,6,5,1,1,5.5,2,0,0,1,2,1
914,2014,9,30,20,1725,400,2,2,6,5,1,1,5.5,2,0,0,1,2,1
915,2014,9,30,21,1357,441,2,2,6,5,1,1,5.5,2,0,0,1,2,1
916,2014,10,1,6,849,36,2,2,6,5,1,1,5.5,3,1,1,0,3,3
917,2014,10,1,7,1760,49,2,2,6,5,1,1,5.5,3,1,1,0,3,3
918,2014,10,1,8,3167,64,2,2,6,5,1,1,5.5,3,1,1,0,3,3
919,2014,10,1,9,3553,81,2,2,6,5,1,1,5.5,3,1,1,0,3,3
920,2014,10,1,10,3052,100,2,2,6,5,1,1,5.5,3,1,1,0,3,3
921,2014,10,1,11,2837,121,2,2,6,5,1,1,5.5,3,1,1,0,3,3
922,2014,10,1,12,2148,144,2,2,6,5,1,1,5.5,3,1,1,0,3,3
923,2014,10,1,13,2525,169,2,2,6,5,1,1,5.5,3,1,1,0,3,3
924,2014,10,1,14,2721,196,2,2,6,5,1,1,5.5,3,1,1,0,3,3
925,2014,10,1,15,2532,225,2,2,6,5,1,1,5.5,3,1,1,0,3,3
926,2014,10,1,16,2374,256,2,2,6,5,1,1,5.5,3,1,1,0,3,3
927,2014,10,1,17,2283,289,2,2,6,5,1,1,5.5,3,1,1,0,3,3
928,2014,10,1,18,1801,324,2,2,6,5,1,1,5.5,3,1,1,0,3,3
929,2014,10,1,19,1588,361,2,2,6,5,1,1,5.5,3,1,1,0,3,3
930,2014,10,1,20,1643,400,2,2,6,5,1,1,5.5,3,1,1,0,3,3
931,2014,10,1,21,1434,441,2,2,6,5,1,1,5.5,3,1,1,0,3,3
932,2014,10,2,6,1025,36,2,2,6,4,1,1,5.0,4,1,1,0,4,2
933,2014,10,2,7,2032,49,2,2,6,4,1,1,5.0,4,1,1,0,4,2
934,2014,10,2,8,3249,64,2,2,6,4,1,1,5.0,4,1,1,0,4,2
935,2014,10,2,9,3725,81,2,2,6,4,1,1,5.0,4,1,1,0,4,2
936,2014,10,2,10,3313,100,2,2,6,4,1,1,5.0,4,1,1,0,4,2
937,2014,10,2,11,2779,121,2,2,6,4,1,1,5.0,4,1,1,0,4,2
938,2014,10,2,12,2507,144,2,2,6,4,1,1,5.0,4,1,1,0,4,2
939,2014,10,2,13,2981,169,2,2,6,4,1,1,5.0,4,1,1,0,4,2
940,2014,10,2,14,2937,196,2,2,6,4,1,1,5.0,4,1,1,0,4,2
941,2014,10,2,15,2819,225,2,2,6,4,1,1,5.0,4,1,1,0,4,2
942,2014,10,2,16,2528,256,2,2,6,4,1,1,5.0,4,1,1,0,4,2
943,2014,10,2,17,2915,289,2,2,6,4,1,1,5.0,4,1,1,0,4,2
944,2014,10,2,18,1861,324,2,2,6,4,1,1,5.0,4,1,1,0,4,2
945,2014,10,2,19,1955,361,2,2,6,4,1,1,5.0,4,1,1,0,4,2
946,2014,10,2,20,2027,400,2,2,6,4,1,1,5.0,4,1,1,0,4,2
